"Country Name","Country Code","Indicator Name","Indicator Code","yr1960","yr1961","yr1962","yr1963","yr1964","yr1965","yr1966","yr1967","yr1968","yr1969","yr1970","yr1971","yr1972","yr1973","yr1974","yr1975","yr1976","yr1977","yr1978","yr1979","yr1980","yr1981","yr1982","yr1983","yr1984","yr1985","yr1986","yr1987","yr1988","yr1989","yr1990","yr1991","yr1992","yr1993","yr1994","yr1995","yr1996","yr1997","yr1998","yr1999","yr2000","yr2001","yr2002","yr2003","yr2004","yr2005","yr2006","yr2007","yr2008","yr2009","yr2010","yr2011","yr2012","yr2013","yr2014",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","934.641255694877","1019.46780122772","1120.84436865264","1245.58912584453","1372.73460189389","1484.5985669367","1605.73493847935","1732.24125604281","1845.07265826301","2024.99264394759","2256.22240420134","2543.60769533007","3052.8788993059","3938.27474629977","4440.47711013814","5122.5822055482","5321.06420101462","6027.22116234603","7347.82905869045","8865.57874702687","9889.71853829933","8561.73811180612","8266.97445210875","8048.76419490091","7707.83111848651","7904.1929252891","11066.3803113366","13652.2876522674","14968.4812107555","15228.0546441782","19070.7481101473","19745.4062414762","21675.486027234","19772.6896682191","20825.5543401399","23968.6383374444","24189.8636922599","22052.4411634657","22611.7203266032","22447.480179225","20376.5578892516","20607.6663092698","22296.2445774789","27355.7124187951","31185.8769033439","32175.8994679531","33982.269666594","38906.3156913378","42431.4258873263","38694.4320361407","37810.3997479294","40656.3777940157","37872.6625304377","39359.6678700496","",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.191294518165","139.888972251854","157.961644420228","169.614880457021","199.670684015878","192.816407850005","203.23201153092","181.515579375379","179.311604937949","183.432524763288","170.339464742667","194.576026986707","237.712736628605","226.289856771383","240.54681625089","252.9776299355","256.437569808174","334.064885151296","368.747758196898","439.542371425812","504.323408400041","543.821908261171","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1208.99666177967","1359.76939667218","1709.19371762225","2252.51385719224","2759.53994967487","3221.58639571399","3288.45739531819","3631.82155193161","4343.71027217181","5753.02733045419","6200.33627034647","5359.14324563775","5151.55399296785","4472.08823858807","4483.85195534637","4693.07558925929","6504.07293249757","8228.71963465408","9689.53885849796","10662.9242467351","13773.3656978541","14782.0389005817","16105.4187285163","13362.0183458364","13465.3778261116","15561.9727455217","16236.7716792911","14872.5658906784","15534.3598889091","15859.0860257836","14787.756063671","15359.1084396669","17019.5354136605","21495.7074076474","24919.7287703666","26510.058081173","28481.1504690307","32707.7222270118","35580.0541558146","32331.518496983","30736.0022781736","31975.0079157042","28992.642071637","29863.1767233966","",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3036.39712369144","3347.83944267498","3614.8770693556","4045.72598055866","4139.64665209668","4069.88020334657","4490.62678560587","5298.58907085761","7165.68167077531","8849.31910869531","10336.1049272044","12591.2673990342","16580.1460215525","18088.3815563127","14717.4218005039","14629.649391354","17178.5173804253","17102.2494851316","18783.0587055823","",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","202.937251248126","207.697956588915","223.942521350874","205.00284397348","232.503532381592","233.928128104729","242.133577564652","242.870801630253","247.152030899473","253.423575797954","270.663799154721","203.645979205336","165.501023927698","125.505734289407","134.400593224204","145.336145877593","141.773318293249","125.384309649618","120.028207511837","124.838318069578","121.124654070794","112.236961503303","119.79038760063","136.784469729501","162.813192681832","195.179145132412","244.995565837134","327.602551297347","382.344903003384","343.690151643713","357.441193052419","472.160306013247","505.045745754175","",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","877.899177887493","947.637008838595","1026.06603182691","1120.28140659749","1230.70047219897","1329.20213318525","1429.93603715505","1525.48786185007","1575.05024109687","1718.9398907545","1936.26671000079","2178.23422441518","2592.56806561741","3271.15080225033","3660.79816024406","4256.50916816249","4385.77950652261","4944.72348218611","6028.67155218371","7329.05357423656","8328.21249658681","7332.26044147352","7038.74075635118","6804.07697104804","6516.96961331719","6717.86163108419","9186.60946810669","11321.9212136433","12577.8195986873","12783.0228290626","15813.9461594866","16374.9864580432","17794.6818216361","16173.7553151984","17152.7507202879","19664.2412483836","20066.1630769842","18878.44994856","19516.5512744741","19447.59515999","18051.1955276598","18217.4524797129","19816.2371628886","24073.2688567827","27693.3448164449","28838.5065728723","30658.982647885","35320.4257605757","37872.0380519649","33773.4047126077","33558.6848569969","36180.1698041089","34119.0191147221","35438.4878999948","",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","580.504705963121","576.569958500934","537.211148241704","516.761394853407","443.539838833831","457.647869350213","476.490744956385","500.008124374187","475.783203264731","482.700590908733","563.643866379347","504.840860354088","490.572489770122","539.562267041174","625.696436102133","744.117287588559","875.85164087379","1078.0887013577","1345.39181065552","1160.3496109119","1334.54441089172","1383.48723539346","1560.09563399481","1598.43838958086","",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2467.47634653616","2718.20755188138","3180.00587263802","4176.27276078757","5301.54277799545","6260.19127850933","6744.69698199575","7074.35652980497","7634.48240766645","9339.17707570089","11232.274564422","10934.5680935815","10945.2773406605","10505.8336621689","10841.5671289286","11405.9336506035","14962.2553603914","18580.6586479255","22056.7017537988","23983.8457535829","28380.548911275","25503.2152090109","22337.4871236912","17617.0304386654","20305.5835495475","26273.4659031066","25777.6412996396","24676.4970769622","25989.407503518","26178.7917845508","24253.2504245786","24913.2445163584","26834.0262501804","32816.160880214","37637.747345247","38968.2023940964","41118.5701101232","48286.0706860328","53403.2930519075","47104.3182081827","46202.4151628454","50790.7241454802","47243.7377084632","49146.646634153","",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.559793882226","287.347177094076","291.555831464401","296.78864559009","310.888073144811","317.072263823461","316.176267906957","333.310554309052","334.650806966317","357.458747326287","422.413510435661","466.04375785837","583.353154168805","768.735680805268","987.979665049496","1186.74605407767","1182.17260241972","1202.71779493505","1360.87249541165","1640.680968706","1893.04368540117","1898.56280693718","1786.86245679252","1638.56321551227","1681.90677480653","1603.58220790828","1795.74277943429","1632.3697147937","1535.86021432921","1632.74441016691","1835.71768397274","1882.24553851312","2057.93462738208","2166.34825711772","2383.92448661242","2540.4599625444","2713.66197592784","2640.27219488069","2069.38754602081","2407.08204698931","2074.92880956053","2037.68546164612","2257.54466054829","2833.90570114991","3330.30996883444","3655.66383635931","3747.43369107302","4075.99140485815","4175.12797823106","3367.38457566734","3649.38236187001","4201.33084194335","4401.09656620428","4375.40602174569","",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1343.08262483232","1445.15191436837","1590.19648698593","1756.80406216629","1922.69759816874","2045.4421464816","2193.06134001466","2350.34402891984","2537.31346252268","2731.54044151974","2870.15289044897","3183.56851606346","3870.70572337238","4984.71143768009","5338.96937680055","6699.61470562117","6873.25431537788","7540.67963722562","9278.14138923185","11200.4703177599","12739.33013454","11126.6819578506","10513.6543957222","10006.2938473962","9429.10233473325","9770.26951807186","13551.8164050472","16324.3390335573","17706.5105481797","17726.0049710433","21833.8981278471","21783.249452641","23937.8720493861","22503.905432299","23626.0869223444","27038.5120675182","27015.7463476379","24359.8528279061","25101.83293468","24799.8063804393","22466.173321157","22527.9441245135","24276.0430940468","29692.3312125876","33877.71449095","34880.5757980337","36544.5901110243","41600.8253176495","45417.4931348777","41631.2764194288","40706.0783343071","43809.6564673667","40908.270613323","42503.3035862243","",
"Faeroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24543.5931846924","24584.7049457354","22850.4429638732","24501.9580638332","26563.7561394377","30778.7918969164","34520.887422886","35211.552686005","39869.9801425175","45974.6918596323","48645.3840210225","44317.305892908","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.06247056199","","","1275.86755810252","1296.32098107171","1355.14018691589","1436.90682424461","1528.0646936085","1682.18623481781","1756.20242180413","1908.84862945823","1909.35063220721","2065.00427684183","2019.95255764154","1906.80976167217","2029.32665656528","2046.79151825467","2170.9606255236","2239.91695437156","2257.77366497481","2293.57961354104","2247.83767300023","2352.63940940507","2393.80050337793","2434.80594117815","2500.90528048384","2668.8102862968","2838.44854708113","3000.14986850248","3154.51424150104","3054.06812233822","",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","283.605562536343","332.772038273659","358.883389380469","299.5184685206","412.203776512353","425.782778349936","453.685274298341","490.950392659683","521.109514642827","551.112448784734","549.5955725153","635.412279601789","703.456523348284","1159.46372748867","2430.6190033717","3328.72490505192","4545.68931433509","4150.75162881228","3450.33719478261","4273.4244870341","5891.13410326222","5186.87166533233","4737.85105848339","4328.21808478628","4427.90927758227","4043.35796056136","4010.63118017369","3762.84691386863","4277.5316040513","4543.95727999021","6287.39294778282","5555.47879131996","5598.98083310886","4269.52040888695","3980.74734778417","4589.4967213816","5135.78990840182","4683.27845258413","3843.39582359421","3899.08663885594","4135.25406033476","3754.36392417204","3836.79668093628","4601.60445352641","5328.48518616631","6281.95468355529","6756.27115874218","7994.3048251246","10577.9167631962","7919.71089348204","9362.11358316483","11791.5877786077","10929.8796373456","11571.082919629","",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1380.30624126257","1452.54470901356","1513.65144854926","1592.61447661562","1729.39997803568","1850.95476855498","1959.62782962126","2023.62756371118","1896.38674860735","2032.34700964503","2346.1862074537","2643.02840176473","3026.41046926192","3408.7170060781","3679.87601889741","4400.3817910003","4228.8816266006","4777.6845799115","6054.39060085319","7860.25072992022","10070.2851869357","9567.44089917967","9123.52336057244","8650.7811500834","8139.17688798784","8591.45941661203","10531.641716212","12906.4253153022","15646.0302731434","15757.0905261112","18632.9004607355","19434.625100343","20104.8979173001","18072.8921105639","19531.9817570198","21295.8972795699","22426.9455469268","24670.9744789567","26144.8715313002","26555.0773610126","26296.448188778","25864.3949738535","28202.8542573635","32586.6428021759","38309.8391434379","39934.9046168504","42447.8369197853","48322.6713260441","45170.5376263966","37075.5326137021","38363.4414356255","40972.0272875409","41053.7449357098","41787.4679760659","",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1614.6401223992","1313.89424208373","757.282426807318","550.015394494186","517.087094711112","569.018136421926","670.461103658332","774.680203294323","805.27268645196","628.865652680882","691.997708588516","733.970412711921","779.384594814459","922.029741621455","1186.8730453737","1469.97462476448","1764.87043338925","2317.9885025619","2919.69005144716","2440.96131777277","2613.75692472768","3219.60587110346","3528.73151084976","3605.18372359083","",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","182.972892507443","189.706722056594","195.113544843913","210.962277094375","230.424422077425","266.311323621961","269.452337913584","216.836447161206","202.757594292514","233.646762322524","257.647356212409","273.817957360788","232.53571520015","263.681028821876","301.360554550967","285.822867130779","275.870574450992","312.989729882545","353.696712585542","381.02131723268","411.500050169284","379.779775340902","351.301744802574","341.069525354666","358.377984820516","354.20163385794","437.067568309928","376.443220925929","375.209471729303","368.984898194951","402.576965276415","438.948798483454","414.69789457285","375.231422805302","333.329913021682","385.682130940319","403.804744662797","392.261669414819","416.39173948655","419.820713397123","264.692698777017","275.476271021825","311.639619852605","375.964867168234","426.26351086021","501.864294709112","929.949751437872","1099.08229995076","1234.43717152612","1096.53133783799","1326.09203296808","1594.02281455644","1645.51629254085","1858.24259798123","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","368.896385059665","380.666006167164","430.695643202354","422.898306955592","442.951183294414","474.65435864091","487.749813143315","459.502910918518","450.252203809763","471.311961476404","477.968040143092","456.071666926845","424.297293931865","402.432043500559","342.478519543079","318.530669937315","326.07994817715","374.426844513432","390.884562329795","306.701179087722","287.922985678588","411.484706879284","437.805682673804","435.175662854108","435.448888012185","454.00227756446","493.489952626757","523.119032227905","",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","108.314644983926","112.155412536056","96.7313636954851","103.644039112961","116.919452888976","121.098443035359","124.669837841323","153.488278997128","189.502986388872","221.044653762794","209.151641091094","250.24891365101","302.614632562081","353.944937158432","398.89920715714","349.797206726996","333.307417772525","317.051551102487","252.947756230941","308.33060629997","242.169930600907","274.365318389742","316.314618746513","322.444103074156","345.855021591008","727.041981099163","729.079362867803","748.868758713184","720.150837377176","737.511451809992","773.990497171934","713.081944882902","724.839372874458","682.838566624733","637.104271173897","542.682177782341","442.526909554767","361.157837433468","415.813968187831","434.49544402009","441.919656188282","522.339917278548","612.028578284383","553.106528229114","566.348108409861","521.195244006805","509.387590836433","488.56559462467","",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","115.281783875608","112.419700214133","122.006598356592","120.608052490313","129.692250058395","140.067231079147","142.360218404393","144.304488462742","152.946344921323","146.621755898144","135.227343606141","185.944412902344","194.894647693648","188.256453307478","155.66563169058","158.025446785583","139.882206525803","182.636520094333","169.018753335325","214.253707663964","239.793190886155","247.089817130474","212.562605213193","217.474478716261","211.460808817645","222.843093584433","232.027370550044","225.35648310913","169.458633248984","180.201723077591","290.717319828672","301.347238034134","312.46480994002","350.141558929301","381.875743235836","412.793277636565","407.411441741181","468.630987355495","569.64623596834","532.461338814666","534.147578056788","679.493298490304","576.389848878731","563.752771431122","",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","35.3677276832669","41.5345234998498","48.0181588041465","240.31865155806","250.880313645769","256.041717766068","233.854582629444","230.214011265605","228.01749221027","227.955237799867","238.017833326208","309.491824381173","377.292922170676","437.781047395816","453.570256197167","471.731371523183","","","229.580263629421","157.84340394697","176.63033038839","163.203581715305","171.261514188952","198.606556869936","232.768414711273","273.788091244353","285.791688297947","243.58977998386","299.904003222529","287.010513516507","337.083976161541","329.10542906567","235.804199275113","321.059416416537","509.352816739935","938.572317620109","761.882087666785","1236.87016405492","2018.60464048834","2733.18532252103","3276.65217548617","4370.30540007113","7527.11983279014","13612.8479266932","13003.6385785479","15948.8960940934","23463.7595004103","13835.8759463203","16638.1310666904","21963.4075372852","22404.7546543758","20581.6059358535","",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","533.686381232649","597.287321012322","630.61394129381","701.62041775285","784.954348432918","888.921997905322","981.652394470053","1052.12099276566","1134.35615147538","1284.21231559082","1499.90204802343","1658.42351081716","1906.68499529552","2512.04963752307","2839.18629077233","3164.87049713349","3403.05632555106","3900.71477350022","4711.95659640881","5727.00389574407","5915.40904681421","5400.12056063661","5599.82177471183","5038.40167774244","4870.47140907411","4831.47344920177","5677.3775140526","6589.10852680461","7626.06431400067","7875.63191663989","9673.45189315418","10289.4110597923","11249.2808353336","10435.2649357181","11089.8954980324","12918.7949036067","13685.3337808174","13298.4565158159","13375.2024247625","13140.0901486743","11960.6729076765","12418.6627818224","13903.6734171743","18292.0200988104","21677.3617177027","22326.4864042401","24556.6760081296","28546.8269428658","31701.6553293689","29483.7337658153","26861.4598001007","25963.9963855533","22494.4129346251","21956.4115360722","",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","591.240658637252","758.371471373132","884.203784892632","939.450062223315","970.343774073587","1022.97351997308","1054.4910901497","1118.44776570057","1283.3045617106","1438.01158875825","1682.7122556248","1881.78344609442","2199.48862821457","2295.97622152885","2504.4877518437","2581.40153273628","2545.82058187546","2633.49972490383","2755.99025881248","2923.2494012472","3015.4831679139","3364.34432484855","3742.36650568222","5117.53947240756","5109.95862496254","5292.28412015036","5773.41184313265","5836.23381239859","6754.3810552167","6766.42121176804","7324.19032681788","7947.29125102561","7395.08799464839","7365.66652915404","7410.47883315792","7583.04308771764","7890.51331904397","",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27649295437","1876.50422354843","2196.71433693896","2860.28068820042","3432.70594066779","4257.91257432112","4844.65625100608","5713.96301706019","7235.51683745601","8480.76199533072","9483.10296840521","8544.0983111801","7813.65159517008","7988.17823859827","7198.708040151","7760.83450802386","11271.3330380617","14554.3520762171","16397.9501938761","16813.7414501107","18326.9285151847","18315.3156087397","18768.8264960747","16797.3573901144","18124.1007573944","21665.8308063995","21422.4622168251","19145.6144069473","20496.5798031634","20170.322763798","19004.0034517255","19275.4328079683","20652.8412682386","25129.0765454895","28903.9358328181","29903.284035428","30620.2155288913","37516.7509225391","30883.0349660334","22507.8887155204","","","","","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.038560259825","253.144713584611","261.744095480291","281.358192730362","281.770218983042","281.12561230973","285.887853107054","290.921164669382","313.84181125216","325.425645909414","351.575887212092","356.651209025676","367.404132837586","437.176865361035","523.813145084233","588.5973067141","687.224396944998","841.890009428922","910.274846134526","1010.3066899701","1125.35157427382","1199.40019374336","1184.74035877913","1199.733378689","1224.90530305088","1227.50087842112","891.854710780228","853.637795656622","923.454792599243","968.05848010768","860.499715641884","1033.79465211956","1121.11431186122","1195.89646216226","1330.74061950968","1468.06109381652","1544.99876798324","1702.32314253803","1814.00327225199","1674.02989523773","1721.72898015396","1629.30976600519","1765.85072011287","1816.94978833044","1937.71570627655","2146.18008626967","2326.2983727625","2561.44092156091","2867.49909248876","2697.3827674778","2882.38602588948","3240.37591293177","3340.78230148645","3477.89006095894","",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","303.796990978385","322.668883597483","329.49305777375","289.300067809046","312.241718367822","332.898734252074","347.590525381532","370.187025027669","331.505185044102","351.941679042741","371.523384608555","386.437621939189","387.800674743409","414.906245723672","583.284769630575","660.711501361924","601.715214083981","589.968644637918","658.856058115709","684.59948013598","776.392119208111","735.316564245743","624.679236284273","639.223595885281","576.908975658087","603.267642177494","677.26314248611","479.970112899049","564.485422006747","521.401378745434","546.977576903907","465.543339672395","509.37387053658","610.863109755021","745.172031629532","853.723460885732","965.165977424216","1020.54195156939","972.888679929386","937.532871063541","957.280975806686","931.284624867532","962.474020869599","984.497782398302","1038.2854755636","1084.17940095207","1905.55518840711","2258.98100852836","2478.40848691462","2593.37061984459","2873.95200800466","3257.8848644106","3584.69348937896","3739.46999483479","",
"High income","HIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","1257.7348766093","1312.02307331419","1398.45578324175","1486.06352498265","1602.90743900738","1720.17768207402","1867.34008456963","1983.22515813954","2129.9124059682","2313.96320599703","2518.37364687839","2768.20868377071","3180.45740659308","3813.09894506356","4261.55542383142","4715.71052050314","5095.72677844724","5722.44478493818","6794.15188362738","7790.17943687339","8630.70610728858","8689.07469206915","8542.51797975805","8755.60415434433","9067.85286049518","9464.26188170797","11403.3872086082","13107.1937007592","14653.9299832906","15236.8887288466","16965.957694778","17773.1172811897","18937.4475616769","18949.7983403516","20128.443268502","22042.4324352204","22091.8110065647","21640.8978417934","21466.6022662129","22358.8307231576","22748.6457096333","22447.9152343138","23287.3706708974","26013.0857773485","28877.2562886172","30456.3980830527","32115.5347311794","35062.3874541126","37200.7989622005","34400.2168833669","36049.7457535009","38838.3409914093","38817.3052412305","39116.2951227679","",
"Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD","429.443883314054","483.177560865327","521.859758231049","577.346710438781","649.064259591888","676.805507110096","685.926614135084","723.239225616661","714.48296958061","825.523449142012","960.031961510704","1106.46971695915","1384.73843732271","1893.18124189464","2166.18145119256","2252.11188136859","2850.0146101832","3429.42027607254","3923.94373132755","4569.45370724224","5700.41263435822","5991.32026141972","6133.78407860515","5595.23513863846","6208.22615937199","6542.93153674313","7435.03069759422","9055.10626708075","10609.7456394545","12097.7751586818","13485.5448929565","15465.8588553349","17976.4293827655","20395.5173666776","22502.5797409692","23497.4923138193","24818.1545523517","27330.0333502807","25808.970952453","25091.6665997966","25756.6637783278","25230.2163329516","24665.8899982779","23977.0194516698","24928.1003722551","26649.750801707","28224.2150609389","30594.0178410231","31515.6627713018","30697.340383517","32549.998231121","35142.5424349861","36707.8643281844","38123.5221180602","",
"Honduras","HND","GDP per capita (current US$)","NY.GDP.PCAP.CD","167.629452243957","172.153391474976","181.258678912943","185.514828523154","200.195902861619","216.204199797929","227.230100891071","240.559413873212","253.428420970143","254.960481890555","268.642508162385","264.238038348856","282.223658216241","311.625835882973","343.048679751705","361.678199717801","420.608551958264","504.840502149239","565.26851001722","639.035389476678","705.747366649229","751.69628217604","750.585405424689","771.486531454687","807.262885073396","858.875392623701","872.210268515259","923.197517804762","857.243247945134","747.530411933305","621.754983251966","608.606772115567","660.017668580907","654.529103660237","628.960547054937","699.409628401662","704.802864429808","796.756843502962","869.913617130747","879.679855454825","1139.517301956","1188.76198293883","1197.15181605428","1228.13579787077","1297.19683211943","1401.97876727268","1540.58035896354","1710.05094605201","1883.23236245302","1952.85010562822","2078.32575954983","2277.36651494938","2339.29243895521","2290.7805332533","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current US$)","NY.GDP.PCAP.CD","108.388640713397","108.660324958676","115.650721727257","136.732528810789","118.776115438621","135.546411524474","144.182138787826","137.535001671921","140.165704211729","152.317719718696","155.373449830559","163.077397477364","172.216376137282","203.222347895909","240.554293179535","265.998638482903","275.885875032233","315.459284724991","357.507366725415","385.061102088617","397.116308556151","384.99190576863","375.778626077126","346.979947351511","337.99509966193","343.872347020099","383.869959017427","412.429914886494","398.522888720172","372.982710563055","368.311894498126","365.930990366615","324.909054895066","320.178873992138","276.064509073506","306.679532664036","312.864093845456","318.616048982784","319.357858947044","308.898821665836","325.482267199458","300.043775065343","315.389257061386","348.843368249892","391.170952919867","436.704887750148","507.801772743682","591.199869815599","691.616609371352","672.635876079807","725.072045625258","786.315437209268","820.389497507796","866.962458767864","",
"Croatia","HRV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4794.93721251327","5268.80567364512","5210.4302391096","5650.33201648619","5135.4733413906","4919.62806870834","5245.42141944138","6053.7160373911","7805.88141833108","9365.74246801187","10224.3040301629","11359.5257870499","13540.4025008679","15889.3510351443","14142.150761265","13500.8544293658","14540.2735403948","13234.6217607123","13607.5138847165","",
"Haiti","HTI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.162805860776","285.330432605808","239.402239401706","276.288290175481","343.890897248411","371.969202740693","398.539709248092","453.492754523404","484.82613110396","427.186276985324","402.280112654627","362.84028389798","314.185095995385","400.932173947725","448.584830056846","519.749143268629","618.614937339552","679.431138972035","674.300691375084","669.186929445948","749.221175553936","775.544624064236","819.903914321224","",
"Hungary","HUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3331.53952907757","3714.2352122113","3852.34410890561","4150.05658228168","4469.59566899675","4504.67574150183","4574.14511503659","4728.79165581344","4782.97692957685","4613.70581254694","5254.77240655726","6631.44849753097","8365.46460555695","10206.3250946279","11092.4308034314","11342.8905545968","13781.1407866535","15598.3228871183","12906.7503955195","12958.5303569653","13983.4976428084","12784.2956085361","13480.9102583728","",
"Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","56.6336536631948","68.9097923525787","79.1359047904866","84.6585741747524","84.1833690689703","96.7296381866044","139.600737026339","215.954890991734","248.80371971942","297.077101157954","356.90040180558","391.034404327661","387.761241080039","536.193682749449","621.1620282708","621.977338776498","548.299056180951","550.683133215343","537.606064799689","482.956231596962","449.183797724726","515.412696488112","578.222060625859","640.566664331763","705.047516782733","752.317982688421","840.375793161464","925.721669585769","1041.31353998628","1153.58756407846","1078.47226095993","470.196140186792","679.79367221835","789.805880103209","756.931012958945","909.887330220519","1076.219004749","1160.61492362822","1273.46514821735","1601.03119134705","1871.28840627361","2178.26566338401","2272.04098168071","2946.65606122573","3469.75372605553","3551.4237368236","3475.25047362315","",
"Isle of Man","IMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12672.6850645359","14034.4991443892","15998.5872518443","18471.4120588797","20658.5259551961","20358.6672866154","20802.3512023062","24223.3244585454","28669.4068037561","34624.4867439383","36289.8796226646","42402.0663091513","49817.4446933772","","","","","","","",
"India","IND","GDP per capita (current US$)","NY.GDP.PCAP.CD","83.8070563721214","87.0434572060836","91.6759304570264","103.160481083924","117.862814070509","121.69691799278","91.7511617624938","98.1565745022967","101.694991556979","109.529932476173","114.404194059389","120.696830691385","125.201014989597","146.442232954654","166.564245761514","161.032311418829","164.108637082339","189.616772909135","209.351895147461","227.916428751601","271.249583860941","275.321006382861","279.220877766807","296.917588059953","282.286243499369","302.64558502256","317.11001258046","347.809583962902","361.931905572176","353.820390888597","375.890793036818","310.08376773508","324.495126391507","308.534786945762","354.854876139532","383.550926182592","410.818356807515","427.23619678876","425.445294349823","455.47354065469","457.283541784877","466.214176482442","486.640454017465","565.335483039086","649.710647882161","740.114260589222","830.163221252392","1068.67851942715","1042.08420924788","1147.23868507839","1417.07361380183","1539.60644671983","1503.00370262279","1498.87217457869","",
"Not classified","INX","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","685.61471237976","739.276406442666","797.006288353959","852.135301717888","965.135422676745","1023.77372640936","1074.50650554958","1152.00495214994","1124.51663608246","1291.34992028637","1485.03013529643","1702.23053529569","2078.38785703959","2421.84827422495","2514.41415336628","2970.43093197914","2916.66784127016","3423.6512040295","4395.59312510519","5424.53997695734","6366.07472704266","5980.1765496848","6154.48676657775","5909.33519251621","5686.34370295584","6005.73247459696","8104.07085928619","9572.34512180705","10705.1701696175","11164.6569611939","14017.2915542812","14073.1408763857","15698.6930344532","14642.4256590186","15887.0498444335","19139.3258845836","20809.8081398136","22496.1377996746","24190.0570736914","26244.2391403043","26100.6654900791","28051.8415584949","32354.3024621883","40904.5917799873","47427.6872099276","50567.8122999107","53934.3672826406","61215.4917829363","60971.0857988507","51493.5208211475","47900.83928926","51951.5919354094","48391.3257292512","50503.4228026464","",
